C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.NavigationForms\usrIssues.cs(37,4): error CS0012: The type 'IBasePrintable' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10756,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10756,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10766,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10770,4): error CS0012: The type 'IBasePrintable' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10779,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10782,4): error CS0012: The type 'IBasePrintable' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10799,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10799,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10805,4): error CS0012: The type 'IBasePrintable' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10805,4): error CS0012: The type 'IPrintHeaderFooter' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10806,4): error CS0012: The type 'IStringSvgImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10806,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10806,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10811,4): error CS0012: The type 'IBasePrintable' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10817,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10818,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10828,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10828,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10838,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10839,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10844,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10844,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10845,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10845,4): error CS0012: The type 'IDxHtmlDesignerDataProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10850,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10853,4): error CS0012: The type 'IBasePrintable' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10853,4): error CS0012: The type 'IPrintHeaderFooter' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10854,4): error CS0012: The type 'IStringSvgImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10854,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10854,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10856,4): error CS0012: The type 'IBasePrintable' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10856,4): error CS0012: The type 'IPrintHeaderFooter' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10857,4): error CS0012: The type 'IStringSvgImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10857,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10857,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10858,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10878,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10881,4): error CS0012: The type 'IBasePrintable' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10881,4): error CS0012: The type 'IPrintHeaderFooter' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Printing.v23.2.Core, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10882,4): error CS0012: The type 'IStringSvgImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10882,4): error CS0012: The type 'IStringImageProvider' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Drawing.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement\LibraryMain.cs(10882,4): error CS0012: The type 'IControlRowSource' is defined in an assembly that is not referenced. You must add a reference to assembly 'DevExpress.Data.Desktop.v23.2, Version=23.2.5.0, Culture=neutral, PublicKeyToken=b88d1754d700e49a'. [C:\SMD_Source_Recovery\decompiled\LibraryManagement\LibraryManagement.csproj]
